title,price,currency,brand,category,source,link,image,search_query,page,in_stock,is_gaming,date_scraped
Support pour pc portable en aluminium ajustables en 7 positions,7900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pour-pc-portable-en-aluminium-ajustables-en-7-positions-61014582.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/541016/1.jpg?3986,support pc portable,1,True,False,2026-05-02 14:32:48
"Support Ordinateur Portable Pliable – Stand Desktop Stable Base pour Laptop & Tablette – Réglable,Léger et Antidérapant",8000,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-ordinateur-portable-pliable-stand-desktop-stable-base-pour-laptop-tablette-reglableleger-et-antiderapant-67621758.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/712676/1.jpg?0288,support pc portable,1,True,False,2026-05-02 14:32:48
Support pour PC portable Laptop stand en Aluminium : Travaillez confortablement où que vous soyez,9900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pour-pc-portable-laptop-stand-en-aluminium-travaillez-confortablement-ou-que-vous-soyez-64760817.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/806746/1.jpg?2788,support pc portable,1,True,False,2026-05-02 14:32:48
Support desktop métal bracket métallique multifonctionnel bureau Rotation 360 °,5900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-desktop-metal-bracket-metallique-multifonctionnel-bureau-rotation-360-65638040.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/083656/1.jpg?9785,support pc portable,1,True,False,2026-05-02 14:32:48
Support PC Portable Metal Laptop Stand 2 Pièces Rehausseur Macbook,6500,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-metal-laptop-stand-2-pieces-rehausseur-macbook-65742590.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/524756/1.jpg?0205,support pc portable,1,True,False,2026-05-02 14:32:48
"Support d'ordinateur portable et les tablette,support portable pliable pour tablette, PC, ordinateur portable,support de levage, support de dissipation thermique",6000,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-dordinateur-portable-et-les-tablettesupport-portable-pliable-pour-tablette-pc-ordinateur-portablesupport-de-levage-support-de-dissipation-thermique-65671968.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/917656/1.jpg?9601,support pc portable,1,True,False,2026-05-02 14:32:48
Support Portable Réglable en Alliage d'aluminium Socle Pour PC Notebook Tablette,7500,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-portable-reglable-en-alliage-daluminium-socle-pour-pc-notebook-tablette-58512038.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/021585/1.jpg?1544,support pc portable,1,True,False,2026-05-02 14:32:48
"Ugreen Support PC portable de 11,6"" à 17,3""- Aluminium, ergonomique, hauteur réglable (40291 )",41900,MAD,Ugreen,laptop_stand,Jumia,https://www.jumia.ma/ugreen-support-pc-portable-de-116-a-173-aluminium-ergonomique-hauteur-reglable-40291-67330041.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/003376/1.jpg?7020,support pc portable,1,True,False,2026-05-02 14:32:48
Ventilateur PC Portable PC Gamer Support de refroidissement vitesse de ventilation réglable  - X6B Gaming Cooler,24000,MAD,Ventilateur,laptop_stand,Jumia,https://www.jumia.ma/generic-ventilateur-pc-portable-pc-gamer-support-de-refroidissement-vitesse-de-ventilation-reglable-x6b-gaming-cooler-67135525.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/553176/1.jpg?4044,support pc portable,1,True,True,2026-05-02 14:32:48
Support pour pc portable en aluminium multifonction,7100,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pour-pc-portable-en-aluminium-multifonction-58613982.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/931685/1.jpg?5426,support pc portable,1,True,False,2026-05-02 14:32:48
"Support d'ordinateur portable pliable,support portable pour tablette et les PC portable,Support d'ordinateur pliable, support portable pour tablette, PC, ordinateur portable, support de levage, support de dissipation thermique",6000,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-dordinateur-portable-pliablesupport-portable-pour-tablette-et-les-pc-portablesupport-dordinateur-pliable-support-portable-pour-tablette-pc-ordinateur-portable-support-de-levage-support-de-dissipation-thermique-66100590.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/500166/1.jpg?2085,support pc portable,1,True,False,2026-05-02 14:32:48
"Support pour Ordinateur Portable rotatif en alliage d’aluminium, avec 2 Ventilateurs de refroidissement, Cooling Lapotp Stand, Support métalique PC Portable avec ventilateur intégré pour dissipation de la chaleur",22600,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pour-ordinateur-portable-rotatif-en-alliage-daluminium-avec-2-ventilateurs-de-refroidissement-cooling-lapotp-stand-support-metalique-pc-portable-avec-ventilateur-integre-pour-dissipation-de-la-chaleur-67653519.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/535676/1.jpg?6399,support pc portable,1,True,False,2026-05-02 14:32:48
Support PC Portable en Aluminium Rotatif 360° compatible avec Macbook hp dell..,28900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-rotatif-360-compatible-avec-macbook-hp-dell..-65603637.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/630656/1.jpg?8577,support pc portable,1,True,False,2026-05-02 14:32:48
"Support Ordinateur Portable, Support PC Portable Pliable à Surélever 7 Angle Réglable, Antidérapant en Aluminium Ventilé Stand",7900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-ordinateur-portable-support-pc-portable-pliable-a-surelever-7-angle-reglable-antiderapant-en-aluminium-ventile-stand-65271109.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/117256/1.jpg?3839,support pc portable,1,True,False,2026-05-02 14:32:48
"Baseus Support PC Portable Réglable en Aluminium, Rehausseur Pour Ordinateur et Macbook",65800,MAD,Baseus,laptop_stand,Jumia,https://www.jumia.ma/baseus-support-pc-portable-reglable-en-aluminium-rehausseur-pour-ordinateur-et-macbook-56826866.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/862865/1.jpg?5748,support pc portable,1,True,False,2026-05-02 14:32:48
Support PC Portable en Aluminium Rotatif 360,14900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-rotatif-360-64848130.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/184846/1.jpg?9742,support pc portable,1,True,False,2026-05-02 14:32:48
"Ventilateur de refroidissement PC Portable, Support mince, connecteur USB, 30 / 25 cm",9000,MAD,Ventilateur,laptop_stand,Jumia,https://www.jumia.ma/generic-ventilateur-de-refroidissement-pc-portable-support-mince-connecteur-usb-30-25-cm-36813513.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/531863/1.jpg?1828,support pc portable,1,True,False,2026-05-02 14:32:48
Support PC Aluminium Réglable : Améliorez votre ergonomie et votre productivité,9900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-aluminium-reglable-ameliorez-votre-ergonomie-et-votre-productivite-64757525.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/575746/1.jpg?3069,support pc portable,1,True,False,2026-05-02 14:32:48
Support pour PC Ordinateur Portable Réglable  en aluminium avec 2 Ventilateurs,21900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pour-pc-ordinateur-portable-reglable-en-aluminium-avec-2-ventilateurs-39018856.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/881093/1.jpg?3728,support pc portable,1,True,False,2026-05-02 14:32:48
"Support Ordinateur Portable, Laptop Stand, Alliage D'aluminium, Léger, Compact Portable Pliable , Ventilation et Dissipation de la Chaleur, Réglage à 7 Vitesses, Support pc Portable",7900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-ordinateur-portable-laptop-stand-alliage-daluminium-leger-compact-portable-pliable-ventilation-et-dissipation-de-la-chaleur-reglage-a-7-vitesses-support-pc-portable-67337079.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/073376/1.jpg?8059,support pc portable,1,True,False,2026-05-02 14:32:48
Support pc portable en aluminium ajustables en 7 positions,4900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-ajustables-en-7-positions-63574415.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/447536/1.jpg?2823,support pc portable,1,True,False,2026-05-02 14:32:48
"Table de lit pour ordinateur portable, Support PC",12900,MAD,Table,laptop_stand,Jumia,https://www.jumia.ma/generic-table-de-lit-pour-ordinateur-portable-support-pc-64694187.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/149646/1.jpg?4427,support pc portable,1,True,False,2026-05-02 14:32:48
Support Pour pc portable En aAuminium Ajustables En 7 Positions Multifonction,7650,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pour-pc-portable-en-aauminium-ajustables-en-7-positions-multifonction-63960006.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/006936/1.jpg?7611,support pc portable,1,True,False,2026-05-02 14:32:48
"Support PC Portable Ergonomique en Aluminium – Design en X Réglable, Pliable et Rotatif à 360° – Refroidissement Efficace pour MacBook & Ordinateurs",44900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-ergonomique-en-aluminium-design-en-x-reglable-pliable-et-rotatif-a-360-refroidissement-efficace-pour-macbook-ordinateurs-67131356.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/313176/1.jpg?5863,support pc portable,1,True,False,2026-05-02 14:32:48
Support Telephone Portable Pour PC Portable Ordinateur Bureau Magnetic Holder PC Aluminium,5900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-telephone-portable-pour-pc-portable-ordinateur-bureau-magnetic-holder-pc-aluminium-66307083.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/070366/1.jpg?0061,support pc portable,1,True,False,2026-05-02 14:32:48
"Table de Lit Pliable pour PC Portable, Plateau Support de Lecture inclinable pour canapé, Livre, Magazine et Petit Déjeuner",16500,MAD,Table,laptop_stand,Jumia,https://www.jumia.ma/generic-table-de-lit-pliable-pour-pc-portable-plateau-support-de-lecture-inclinable-pour-canape-livre-magazine-et-petit-dejeuner-37877663.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/677873/1.jpg?2200,support pc portable,2,True,False,2026-05-02 14:32:54
"Adaptateur Support pour 2ème disque dur 2,5 ""SSD Caddy Disque Baie Lecteur Optique Dur 9,0 mm SATA vers SATA,PC Portables",6900,MAD,Adaptateur,laptop_stand,Jumia,https://www.jumia.ma/support-pour-2eme-disque-dur-25-ssd-caddy-disque-baie-lecteur-optique-dur-90-mm-sata-vers-satapc-portables-adaptateur-mpg946886.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/142693/1.jpg?7903,support pc portable,2,True,False,2026-05-02 14:32:54
Support Magnétique pour Telephone et PC Portable - Aluminium,14900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-magnetique-pour-telephone-et-pc-portable-aluminium-67158977.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/985176/1.jpg?1623,support pc portable,2,True,False,2026-05-02 14:32:54
"Support PC Portable ST-N4 – Léger, Stable et Réglable",29000,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-st-n4-leger-stable-et-reglable-67411835.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/811476/1.jpg?4189,support pc portable,2,True,False,2026-05-02 14:32:54
"Support pc portable d'aluminium rotatif 360°, compatible avec Macbook, HP, Dell..",21500,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-daluminium-rotatif-360-compatible-avec-macbook-hp-dell..-67411504.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/511476/1.jpg?4314,support pc portable,2,True,False,2026-05-02 14:32:54
"Support tablette, téléphone PC Portable en Aluminium Rotatif 360° compatible avec MacBook HP dell..",34900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-tablette-telephone-pc-portable-en-aluminium-rotatif-360-compatible-avec-macbook-hp-dell..-67194939.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/949176/1.jpg?8169,support pc portable,2,True,False,2026-05-02 14:32:54
Support PC Portable en Aluminium Rotatif 360° comptible avec Macbook hp dell..,28900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-rotatif-360-comptible-avec-macbook-hp-dell..-65657534.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/575656/1.jpg?2806,support pc portable,2,True,False,2026-05-02 14:32:54
Support PC Portable et Tablette 360° – Réglable et Rotatif pour Bureau (multicouleur aléatoire),17500,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-et-tablette-360-reglable-et-rotatif-pour-bureau-multicouleur-aleatoire-67642742.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/724676/1.jpg?0395,support pc portable,2,True,False,2026-05-02 14:32:54
Support pour pc portable et tablette en aluminium ajustables,9500,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pour-pc-portable-et-tablette-en-aluminium-ajustables-53089436.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/498035/1.jpg?6537,support pc portable,2,True,False,2026-05-02 14:32:54
Support PC Portable Metal Laptop Stand 2 Pièces,9800,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-metal-laptop-stand-2-pieces-65267936.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/976256/1.jpg?2644,support pc portable,2,True,False,2026-05-02 14:32:54
Support PC Portable en Aluminium Rotatif 360 ° Grande taille,49900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-rotatif-360-grande-taille-65764914.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/946756/1.jpg?9466,support pc portable,2,True,False,2026-05-02 14:32:54
"Support Pliable Réglable Ordinateur Portable, Support PC Portable 7 Niveaux, Support Tablette Antidérapant avec Dissipation Thermique, Support Laptop Portable Universel",8900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pliable-reglable-ordinateur-portable-support-pc-portable-7-niveaux-support-tablette-antiderapant-avec-dissipation-thermique-support-laptop-portable-universel-67660037.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/006676/1.jpg?3354,support pc portable,2,True,False,2026-05-02 14:32:54
"Support pliable pour PC Portable et Mac, en Aluminium, Antidérapant",9900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pliable-pour-pc-portable-et-mac-en-aluminium-antiderapant-67307978.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/970376/1.jpg?1906,support pc portable,2,True,False,2026-05-02 14:32:54
Support pc portable d'aluminium rotatif 360°,37900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-daluminium-rotatif-360-67275410.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/457276/1.jpg?7616,support pc portable,2,True,False,2026-05-02 14:32:54
Support pc portable en aluminium rotatif à 360° et pliable,25000,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-rotatif-a-360-et-pliable-66566247.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/266566/1.jpg?5076,support pc portable,2,True,False,2026-05-02 14:32:54
"Ugreen Support pc portable 8 à 17.3"" Aluminium ventilé (40289)",21900,MAD,Ugreen,laptop_stand,Jumia,https://www.jumia.ma/ugreen-support-pc-portable-8-a-17.3-aluminium-ventile-40289-64800779.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/700846/1.jpg?3964,support pc portable,2,True,False,2026-05-02 14:32:54
Support téléphone magnétique En alliage d'aliminium pour pc portable,4900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-telephone-magnetique-en-alliage-daliminium-pour-pc-portable-67118087.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/081176/1.jpg?4263,support pc portable,2,True,False,2026-05-02 14:32:54
"Support Pliable Réglable en Alliage d'Aluminium pour Ordinateur Portable, Accessoire pour MacBook et PC",6225,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pliable-reglable-en-alliage-daluminium-pour-ordinateur-portable-accessoire-pour-macbook-et-pc-66107280.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/270166/1.jpg?5467,support pc portable,2,True,False,2026-05-02 14:32:54
"Support PC Portable en Aluminium Rotatif 360 ° degré, Rehausseur Macbook",37900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-rotatif-360-degre-rehausseur-macbook-65695343.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/359656/1.jpg?9105,support pc portable,2,True,False,2026-05-02 14:32:54
jawda support de pc portable pliable en aluminium 360,22900,MAD,jawda,laptop_stand,Jumia,https://www.jumia.ma/jawda-support-de-pc-portable-pliable-en-aluminium-360-67337262.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/273376/1.jpg?8175,support pc portable,2,True,False,2026-05-02 14:32:55
Ugreen Support Amovible pour PC Portable,48500,MAD,Ugreen,laptop_stand,Jumia,https://www.jumia.ma/ugreen-support-amovible-pour-pc-portable-66899744.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/799866/1.jpg?2005,support pc portable,2,True,False,2026-05-02 14:32:55
"Support Ordinateur Portable Réglable 7 Niveaux en Aluminium – Support PC Portable Pliable Ergonomique avec Ventilation Dissipation de Chaleur – Laptop Stand Antidérapant pour Bureau, MacBook, Tablette 10-17""",7800,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-ordinateur-portable-reglable-7-niveaux-en-aluminium-support-pc-portable-pliable-ergonomique-avec-ventilation-dissipation-de-chaleur-laptop-stand-antiderapant-pour-bureau-macbook-tablette-10-17-67662909.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/926676/1.jpg?0576,support pc portable,2,True,False,2026-05-02 14:32:55
"Table pliable pour PC portable, avec support pour tablette et porte-gobelet, ergonomique et bureau de lit pratique",13900,MAD,Table,laptop_stand,Jumia,https://www.jumia.ma/generic-table-pliable-pour-pc-portable-avec-support-pour-tablette-et-porte-gobelet-ergonomique-et-bureau-de-lit-pratique-66309780.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/790366/1.jpg?7438,support pc portable,3,True,False,2026-05-02 14:32:59
"Top Support pliable pour ordinateur Portable Mac et PC en Aluminium, Support Antidérapant",14900,MAD,Top,laptop_stand,Jumia,https://www.jumia.ma/top-support-pliable-pour-ordinateur-portable-mac-et-pc-en-aluminium-support-antiderapant-67494268.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/249476/1.jpg?2405,support pc portable,3,True,False,2026-05-02 14:32:59
"Support PC Portable en Aluminium Rotatif 360° - Réglable, Pliable et Ergonomique - Compatible MacBook, HP, Dell",38900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-en-aluminium-rotatif-360-reglable-pliable-et-ergonomique-compatible-macbook-hp-dell-67665065.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/056676/1.jpg?9805,support pc portable,3,True,False,2026-05-02 14:32:59
"Support ordinateur portable , table Pc",47900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-ordinateur-portable-table-pc-37228931.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/982273/1.jpg?3011,support pc portable,3,True,False,2026-05-02 14:33:00
"Table de Lit Pliable - Table Pliable en Alliage Aluminium Table de lit Compacte et Légère pour PC Portable, Plateau Support de Lecture inclinable pour canapé, Livre, Magazine et Petit Déjeuner",28900,MAD,Table,laptop_stand,Jumia,https://www.jumia.ma/generic-table-de-lit-pliable-table-pliable-en-alliage-aluminium-table-de-lit-compacte-et-legere-pour-pc-portable-plateau-support-de-lecture-inclinable-pour-canape-livre-magazine-et-petit-dejeuner-39987637.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/678993/1.jpg?7768,support pc portable,3,True,False,2026-05-02 14:33:00
"Support pliable pour ordinateur Portable Mac et PC, Support Antidérapant",3900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pliable-pour-ordinateur-portable-mac-et-pc-support-antiderapant-67667224.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/276676/1.jpg?1128,support pc portable,3,True,False,2026-05-02 14:33:00
"Table Plateau pliable pour PC portable, Support Table Bureau de lit d'ordinateur Portable",13500,MAD,Table,laptop_stand,Jumia,https://www.jumia.ma/generic-table-plateau-pliable-pour-pc-portable-support-table-bureau-de-lit-dordinateur-portable-67366866.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/866376/1.jpg?7921,support pc portable,3,True,False,2026-05-02 14:33:00
"Support PC Portable Réglable en Aluminium, Rehausseur Pour Ordinateur et Macbook",49900,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-pc-portable-reglable-en-aluminium-rehausseur-pour-ordinateur-et-macbook-66986828.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/868966/1.jpg?6929,support pc portable,3,True,False,2026-05-02 14:33:00
Support d’Ordinateur Portable Pliable – Support Portable pour Tablette & PC Portable avec Levage Réglable et Dissipation Thermique,6000,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-dordinateur-portable-pliable-support-portable-pour-tablette-pc-portable-avec-levage-reglable-et-dissipation-thermique-67366399.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/366376/1.jpg?3131,support pc portable,3,True,False,2026-05-02 14:33:00
Table de lit Portable pliable d'ordinateur multifonctionnel Réglable Support PC,17599,MAD,Table,laptop_stand,Jumia,https://www.jumia.ma/generic-table-de-lit-portable-pliable-dordinateur-multifonctionnel-reglable-support-pc-60960387.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/306906/1.jpg?8438,support pc portable,3,True,False,2026-05-02 14:33:00
Support Portable avec Ventilateur – Refroidisseur Pliable pour Tablette et PC,17700,MAD,Support,laptop_stand,Jumia,https://www.jumia.ma/generic-support-portable-avec-ventilateur-refroidisseur-pliable-pour-tablette-et-pc-67270912.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/907276/1.jpg?0147,support pc portable,3,True,False,2026-05-02 14:33:00
