title,price,currency,brand,category,source,link,image,search_query,page,in_stock,is_gaming,date_scraped
2PCS Foldable Laptop Stand 2 Adjustable Angles Invisible Self-Adhesive Notebook Ergonomic Portable Computer Keyboard Stand,55.57,MAD,2PCS,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005012182081209.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-13&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21150.59%2155.57%21%21%21103.18%2138.07%21%40211b61a417777252299963651e11a3%2112000057721740598%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000205911838&curPageLogUid=MYsfbXNOy26H&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012182081209%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/S1c2074f2541948d8a0ae736ba79a73eeq.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:13
Upgrade {3-speed adjustable} Laptop Stand&Phone Stand Aluminum Foldable Portable Cell Phone Mini Stand Compatible with MacBook,66.83,MAD,Upgrade,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005007772714012.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-14&pdp_ext_f=%7B%22order%22%3A%22715%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21135.06%2166.83%21%21%2192.54%2145.79%21%40211b61a417777252299963651e11a3%2112000042151577243%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=jJU9w58WrpNh&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005007772714012%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/Sa2003e8317dd4bfcb725e3e8f98910d1d.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:13
Foldable Laptop Stand 360° Rotation Notebook Table Aluminum Alloy Holder Portable Book Tablet Bracket with Heat Dissipation,724.17,MAD,Foldable,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005007038317555.html?aem_p4p_detail=202605020533501129857754060880006219091&algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-15&pdp_ext_f=%7B%22order%22%3A%227963%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007038317555%22%2C%22orig_item_id%22%3A%221005012078742196%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%211528.07%21724.17%21%21%211046.98%21496.17%21%40211b61a417777252299963651e11a3%2112000039179941401%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=2asMxNx20AN7&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005007038317555%7C_p_origin_prod%3A1005012078742196&search_p4p_id=202605020533501129857754060880006219091_4,https://ae-pic-a1.aliexpress-media.com/kf/S8639fe72f5d146faaa44daeef48ecc3b8.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:13
Tablet Holder Carbon Steel Stand with 720° Rotation Adjustable Stand For iPad Pro Air Mini Mobile Phone Desk Bracket,133.04,MAD,Tablet,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005011524910255.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-16&pdp_ext_f=%7B%22order%22%3A%223%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21172.91%21133.04%21%21%21118.47%2191.15%21%40211b61a417777252299963651e11a3%2112000055815390623%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=1ErOjEtk11vv&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011524910255%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/S2aebeecbc0bd4ce5a1aaf8f600729a33r.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:13
1-4PCS Laptop Stand Aluminum Alloy Mini Folding Holder 3 Height Adjustment Notebook Bracket Accessories for Macbook Cell Phone,9.87,MAD,1-4PCS,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005009408672939.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-17&pdp_ext_f=%7B%22order%22%3A%22367%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2127.44%219.87%21%21%2118.80%216.76%21%40211b61a417777252299963651e11a3%2112000049008520781%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000203570367&curPageLogUid=Xon9ezskXVgl&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009408672939%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/S6f43113bb87b4192acfb9690918ade37C.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:13
✔Universal Laptop Riser Stand For Notebook Cooling Riser Pad Invisible Laptop Bracket Accessories,74.2,MAD,✔Universal,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005012169990838.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-18&pdp_ext_f=%7B%22order%22%3A%223%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21179.20%2174.20%21%21%21122.78%2150.83%21%40211b61a417777252299963651e11a3%2112000057681654021%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000205910824&curPageLogUid=pltkRZkZhsuu&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012169990838%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/S93598fa34aff4b37837c43c84ae62b6bp.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:13
Laptop PC Monitor Privacy Screen Protector Anti-spy Film Notebook Computer Anti-peeping Filter 12.5 13.3 14 15.6 16 17.3 Inch,103.34,MAD,Laptop,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005010545979592.html?aem_p4p_detail=202605020533501129857754060880006219091&algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-19&pdp_ext_f=%7B%22order%22%3A%22440%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21143.21%21103.34%21%21%2198.12%2170.80%21%40211b61a417777252299963651e11a3%2112000052769272939%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=Lu1LKqkBQuyO&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010545979592%7C_p_origin_prod%3A&search_p4p_id=202605020533501129857754060880006219091_5,https://ae-pic-a1.aliexpress-media.com/kf/S0ac8d091d0ee451a9de22f8fb091403a0.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:13
Universal Laptop Stand Bracket With USB Type-C HUB Laptop Holder HDMI SD TF Memory Card For MacBook For IPad Pro For Lenovo,506.96,MAD,Universal,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005010537567874.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-20&pdp_ext_f=%7B%22order%22%3A%2239%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%211139.23%21506.96%21%21%21780.56%21347.35%21%40211b61a417777252299963651e11a3%2112000052755899829%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=V4D5NGdcraAQ&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010537567874%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/S390e71b52448433da062a7c3a1da20e18.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:14
Mini Laptop Stand for Macbook Portable Laptop Stand Foldable Lightweight Ergonomic Riser Folding Laptop with Ventilated Cooling,61.15,MAD,Mini,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005012142580240.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-21&pdp_ext_f=%7B%22order%22%3A%222%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21147.70%2161.15%21%21%21101.20%2141.90%21%40211b61a417777252299963651e11a3%2112000057618426720%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000205910824&curPageLogUid=6ngWe1pA8pmR&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012142580240%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/S280a5cb35d8543b3bd9912c2731cade3f.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:14
Adjustable Laptop Stand Tablet Bracket Aluminum Alloy Support For MacBook Air Pro Dell XPS HP ASUS Bracket Laptop Tablet Stand,74.21,MAD,Adjustable,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005009569554256.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-25&pdp_ext_f=%7B%22order%22%3A%22965%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21307.87%2174.21%21%21%21210.94%2150.84%21%40211b61a417777252299963651e11a3%2112000052881224101%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000203570367&curPageLogUid=CUkVZyfvED5v&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009569554256%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/S4f39ef14d36d46929c062a6b41da1281M.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:14
360 Rotating Aluminum Alloy Adjustable Desk Laptop Stand for Macbook Air Pro Foldable Soporte Notebook Desktop Holder Accessory,678.56,MAD,360,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005009508954305.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-26&pdp_ext_f=%7B%22order%22%3A%221119%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005009508954305%22%2C%22orig_item_id%22%3A%221005011991377156%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%211436.85%21678.56%21%21%21984.48%21464.92%21%40211b61a417777252299963651e11a3%2112000049319159534%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=MeJq39RPk2TX&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009508954305%7C_p_origin_prod%3A1005011991377156,https://ae-pic-a1.aliexpress-media.com/kf/S17fbfc6aca1240eb806b49677e82385ba.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:14
Original Lenovo Portable SSD 2TB 30TB External Solid State Drive USB 3.1 High Speed Storage 2.5 Inch for Laptop PC PS4 Mac,194.8,MAD,Original,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005011948068106.html?aem_p4p_detail=202605020533501129857754060880006219091&algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-27&pdp_ext_f=%7B%22order%22%3A%2218%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%21779.20%21194.80%21%21%21533.88%21133.47%21%40211b61a417777252299963651e11a3%2112000057109374468%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895&curPageLogUid=ysyGE3HiEBiu&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011948068106%7C_p_origin_prod%3A&search_p4p_id=202605020533501129857754060880006219091_7,https://ae-pic-a1.aliexpress-media.com/kf/S2136a26c2e914cab881f9430a5505844e.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:14
Monitor Riser Stand Monitor Shelf Aluminum Alloy Monitor Riser Notebook Laptop Desk Stand Organizer Shelf Silver Monitor Riser,599.07,MAD,Monitor,laptop_stand,AliExpress,https://www.aliexpress.com/item/1005009390015819.html?algo_pvid=22b5321d-3e50-42f6-a3de-00c8790236da&algo_exp_id=22b5321d-3e50-42f6-a3de-00c8790236da-28&pdp_ext_f=%7B%22order%22%3A%226%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%211277.88%21599.07%21%21%21875.56%21410.46%21%40211b61a417777252299963651e11a3%2112000048953016992%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A42755c94%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=Rl1VNGymlCgS&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009390015819%7C_p_origin_prod%3A,https://ae-pic-a1.aliexpress-media.com/kf/Se9706eccf4884e4fb630fc62592870ads.jpg_480x480q75.jpg_.avif,laptop stand,2,True,False,2026-05-02 14:34:14
